subject,session,total_volume_mm3_Association_ExtremeCapsuleR,total_volume_mm3_Association_UncinateFasciculusR,total_volume_mm3_Association_HippocampusAlveusL,total_volume_mm3_Association_SuperiorLongitudinalFasciculusR,total_volume_mm3_Association_FrontalAslantTractR,total_volume_mm3_Association_ArcuateFasciculusL,total_volume_mm3_Association_FrontalAslantTractL,total_volume_mm3_Association_ParietalAslantTractR,total_volume_mm3_Association_ArcuateFasciculusR,total_volume_mm3_Association_VerticalOccipitalFasciculusR,total_volume_mm3_Association_ExtremeCapsuleL,total_volume_mm3_Association_InferiorLongitudinalFasciculusR,total_volume_mm3_Association_CingulumL,total_volume_mm3_Association_HippocampusAlveusR,total_volume_mm3_Association_InferiorFrontoOccipitalFasciculusL,total_volume_mm3_Association_MiddleLongitudinalFasciculusR,total_volume_mm3_Association_InferiorLongitudinalFasciculusL,total_volume_mm3_Association_SuperiorLongitudinalFasciculusL,total_volume_mm3_Association_ParietalAslantTractL,total_volume_mm3_Association_VerticalOccipitalFasciculusL,total_volume_mm3_Association_UncinateFasciculusL,total_volume_mm3_Association_InferiorFrontoOccipitalFasciculusR,total_volume_mm3_Association_CingulumR,total_volume_mm3_Association_MiddleLongitudinalFasciculusL,total_volume_mm3_ProjectionBrainstem_CorticospinalTractL,total_volume_mm3_ProjectionBasalGanglia_AnsaLenticularisL,total_volume_mm3_ProjectionBrainstem_CorticopontineTractR,total_volume_mm3_ProjectionBrainstem_MedialLemniscusL,total_volume_mm3_ProjectionBasalGanglia_FornixL,total_volume_mm3_ProjectionBasalGanglia_AnsaLenticularisR,total_volume_mm3_ProjectionBrainstem_NonDecussatingDentatorubrothalamicTractR,total_volume_mm3_ProjectionBrainstem_MedialLemniscusR,total_volume_mm3_ProjectionBasalGanglia_FasciculusLenticularisL,total_volume_mm3_ProjectionBrainstem_CorticopontineTractL,total_volume_mm3_ProjectionBrainstem_CorticobulbarTractL,total_volume_mm3_ProjectionBasalGanglia_CorticostriatalTractR,total_volume_mm3_ProjectionBrainstem_ReticularTractL,total_volume_mm3_ProjectionBrainstem_CorticobulbarTractR,total_volume_mm3_ProjectionBasalGanglia_CorticostriatalTractL,total_volume_mm3_ProjectionBrainstem_NonDecussatingDentatorubrothalamicTractL,total_volume_mm3_ProjectionBrainstem_MedialForebrainBundleL,total_volume_mm3_ProjectionBasalGanglia_AnsaSubthalamicaR,total_volume_mm3_ProjectionBasalGanglia_FasciculusLenticularisR,total_volume_mm3_ProjectionBasalGanglia_OpticRadiationR,total_volume_mm3_ProjectionBrainstem_ReticularTractR,total_volume_mm3_ProjectionBasalGanglia_OpticRadiationL,total_volume_mm3_ProjectionBasalGanglia_AcousticRadiationR,total_volume_mm3_ProjectionBasalGanglia_FasciculusSubthalamicusL,total_volume_mm3_ProjectionBasalGanglia_ThalamicRadiationR,total_volume_mm3_ProjectionBasalGanglia_FasciculusSubthalamicusR,total_volume_mm3_ProjectionBasalGanglia_FornixR,total_volume_mm3_ProjectionBasalGanglia_AnsaSubthalamicaL,total_volume_mm3_ProjectionBrainstem_DentatorubrothalamicTract-lr,total_volume_mm3_ProjectionBasalGanglia_AcousticRadiationL,total_volume_mm3_ProjectionBrainstem_DentatorubrothalamicTract-rl,total_volume_mm3_ProjectionBasalGanglia_ThalamicRadiationL,total_volume_mm3_ProjectionBrainstem_MedialForebrainBundleR,total_volume_mm3_ProjectionBrainstem_CorticospinalTractR,total_volume_mm3_Commissure_CorpusCallosum,total_volume_mm3_Commissure_AnteriorCommissure,total_volume_mm3_Cerebellum_CerebellumR,total_volume_mm3_Cerebellum_SuperiorCerebellarPeduncle,total_volume_mm3_Cerebellum_InferiorCerebellarPeduncleL,total_volume_mm3_Cerebellum_InferiorCerebellarPeduncleR,total_volume_mm3_Cerebellum_MiddleCerebellarPeduncle,total_volume_mm3_Cerebellum_Vermis,total_volume_mm3_Cerebellum_CerebellumL,total_volume_mm3_CranialNerve_CNVIIL,total_volume_mm3_CranialNerve_CNIIIL,total_volume_mm3_CranialNerve_CNVIIIL,total_volume_mm3_CranialNerve_CNVL,total_volume_mm3_CranialNerve_CNIIR,total_volume_mm3_CranialNerve_CNIIL,total_volume_mm3_CranialNerve_CNVIIIR,total_volume_mm3_CranialNerve_CNVR,total_volume_mm3_CranialNerve_CNIIIR,total_volume_mm3_CranialNerve_CNVIIR,total_volume_all_bundles,mean_bundle_volume
sub-132657,ses-1,11812.1,17743.9,8530.81,36921.2,15046.7,26339.8,19303.2,19217.8,28954.8,11579.3,6677.38,43975.6,34668.6,9573.59,34482.5,11220.7,42362.3,32411.1,19478.8,10766.8,16268.2,36815.0,37233.2,5352.71,5985.88,4079.63,27813.7,4188.33,5041.35,4203.07,13395.3,2534.49,923.03,26011.3,356.807,40212.9,5058.55,1247.9,39574.2,13279.2,5613.72,1787.1,1569.09,6257.93,11016.8,7044.63,332.242,3382.6,32481.7,3480.86,7183.42,1533.47,1778.51,4849.75,1611.46,36156.6,6735.11,8105.22,153256.0,2854.45,38123.7,14945.3,10248.5,12316.3,48145.6,25764.4,43409.4,1152.71,1040.94,5003.28,5011.26,4755.17,3017.81,5011.87,4410.03,1955.99,388.127,1252372.7760000003,16264.58150649351
sub-118990,ses-1,10525.5,18025.2,8089.87,35077.6,18183.6,23382.8,17635.2,16870.6,20350.3,7551.9,9954.35,37174.8,31648.9,7340.02,23784.4,9520.17,33296.0,34666.7,20231.1,6990.58,17459.0,26834.2,27803.9,3937.16,3752.3,4075.95,31371.3,3718.53,5939.2,5189.36,15584.0,3269.6,1412.49,30194.7,615.353,41403.7,10044.6,713.613,44993.3,13356.0,6423.75,2284.55,1411.26,6989.36,10408.8,6241.35,2894.37,2869.81,31552.5,3556.4,7572.78,2269.81,915.046,5860.6,,32925.1,6978.92,6376.46,130597.0,6638.08,36740.6,12558.2,10150.3,10874.9,40431.5,24894.8,34991.6,1329.58,2177.07,4412.49,3277.59,4377.48,3517.71,7198.77,4553.74,1231.32,456.909,1159908.351,15261.951986842105
sub-97994,ses-1,2614.94,17581.8,10698.1,33184.9,19248.5,23688.6,21210.0,17508.1,20076.4,11007.0,8667.76,43558.0,37851.6,7939.41,35185.1,5299.28,44288.2,36638.1,22421.1,9336.54,16197.5,30082.3,36608.6,8541.25,8740.84,5107.68,31652.0,6143.09,7903.17,6023.95,12254.9,6620.88,1969.5,38824.4,559.468,52139.2,8625.39,645.445,59903.6,15513.4,6369.09,2195.5,1632.96,10131.2,14185.7,6926.1,6630.09,4416.79,38318.3,2720.57,9361.11,2156.81,,7884.14,3529.99,40164.4,7619.45,9792.84,140887.0,2669.6,39259.8,13096.8,11107.1,12153.5,43599.8,19913.6,37763.2,2041.35,1807.37,4432.75,3459.37,4179.12,4619.45,7329.58,3891.1,1940.64,1144.11,1311390.2730000003,17255.135171052636
sub-92211,ses-1,7842.38,15045.4,10485.6,25389.2,24869.6,21158.4,22973.8,21877.0,8979.74,11005.1,9775.03,41147.6,36600.6,9068.78,23470.6,6545.96,38853.2,28815.4,20778.3,9386.9,18936.5,31816.6,40784.0,11739.0,2994.47,4868.17,22230.1,5414.74,4895.19,5531.42,13129.4,6720.98,1453.63,24207.0,1470.22,44564.0,10711.6,1540.23,39278.2,13289.1,5485.98,1853.43,1496.01,8131.02,13773.0,7222.72,5885.77,3458.14,35694.2,2467.55,6873.29,2097.24,4737.36,6168.89,4357.22,31566.0,7297.03,7141.66,148359.0,12749.8,38228.1,12456.9,11010.6,10332.0,41481.1,26927.5,39371.6,1607.17,1212.9,4733.68,3507.88,4110.34,4576.46,4766.22,3821.7,2107.06,938.997,1227648.657,15943.48905194805
sub-81725,ses-1,6005.53,13675.3,8407.37,29126.7,14754.4,22588.1,13666.7,16442.0,10237.5,9209.42,11059.2,31829.5,26315.9,7671.65,23706.5,5022.93,29506.9,32393.3,15461.2,9559.47,13373.8,24614.7,27065.7,9114.23,928.557,3790.38,23804.7,3654.66,4873.7,3600.61,13852.8,3234.6,1509.52,26330.0,315.66,39862.9,3626.41,186.694,37375.0,14065.3,5007.58,1562.95,1125.69,5613.1,9998.57,5737.16,3088.43,2990.79,33202.1,2282.09,5837.87,1383.62,2836.64,2609.42,2547.39,29021.7,5255.68,3903.99,115978.0,2611.87,31594.9,10466.5,9384.44,10322.8,38747.6,20876.6,32221.3,1098.67,1252.82,3358.04,3369.09,3302.76,3513.41,4327.74,2223.75,1870.01,429.273,1012773.834,13152.906935064935
sub-21016,ses-1,10500.3,18256.7,7041.56,36794.7,18137.0,22305.0,18308.3,18501.7,14900.5,6685.36,9289.87,34586.9,29105.2,5183.83,26500.7,10114.6,32067.8,32073.3,19843.0,7629.27,16501.5,31047.1,27593.9,10749.0,5509.32,3395.5,21946.4,5589.15,3674.31,4106.65,17608.2,7428.46,1074.72,25660.6,,45894.2,5130.4,1074.72,36424.4,17435.0,5365.61,1378.1,1462.85,4411.26,11351.5,7269.4,4209.83,1503.99,25430.9,1524.87,6249.95,957.421,2573.8,6681.68,964.79,28389.2,6415.76,5155.58,104997.0,10951.7,31933.3,12873.3,10665.5,11433.8,35996.9,17202.9,33412.7,962.948,1341.25,3095.8,2894.99,4378.71,3275.74,5256.91,2696.62,1847.29,918.117,1083101.0860000001,14251.33007894737
sub-20649,ses-1,9410.85,11891.3,8084.96,31694.4,12844.4,20414.1,19496.0,18746.8,14387.1,8247.7,9299.08,34916.7,25698.7,6676.15,26008.2,9626.41,30383.2,33276.4,17669.0,7733.06,12402.3,24601.2,23279.6,9383.22,1882.29,3983.21,23483.5,3950.67,5608.19,3994.88,14333.1,3257.93,1440.12,27164.0,,48861.6,5264.89,,43687.6,13040.3,5236.03,1419.86,1136.13,5346.57,6040.53,5889.46,3064.48,3389.97,30554.6,2534.49,6596.93,1612.69,,4701.13,577.892,29588.5,6249.34,5191.2,123898.0,3476.56,33526.3,13130.0,10540.8,6975.23,33025.8,17605.7,31337.0,1147.8,1301.95,2856.91,2377.89,4685.77,5458.34,3431.12,2541.25,1536.54,794.064,1044899.9360000001,14120.269405405406
sub-20981,ses-1,7379.94,13766.2,7557.42,34941.9,19372.6,27121.6,16682.7,18521.4,16688.2,7583.22,10596.7,38674.5,34359.1,6765.2,24434.2,9721.6,31639.7,31970.1,23847.1,8450.97,17829.3,30636.9,30434.8,12912.0,8275.33,3972.16,31634.2,6456.91,6611.06,4189.56,17582.4,6080.45,1438.89,30458.1,1664.28,37729.4,6441.56,784.852,42887.4,9391.81,5262.44,2328.15,1793.86,7057.52,15878.2,6940.23,3502.35,2890.07,31874.9,2815.76,8140.84,1018.22,225.998,5054.86,1016.38,32412.3,6540.43,9746.78,136184.0,9146.16,25466.5,11898.7,8352.1,9429.28,31882.3,16368.9,30794.7,1795.7,916.275,3437.87,3821.09,5080.04,3230.91,3037.46,4110.34,2200.41,930.399,1150068.1339999996,14935.949792207788
sub-91962,ses-1,13322.2,22016.4,9880.66,31080.9,17675.7,24214.3,15119.1,22052.6,17562.7,13033.0,12178.7,41089.9,36389.4,8797.96,28467.8,15011.1,43352.9,33467.4,20316.5,8557.22,21757.8,30783.6,31844.2,10863.9,12963.6,5062.23,32518.5,5583.01,5921.39,5104.61,19920.4,5534.49,1677.79,35541.9,80.4504,53822.5,14067.1,692.119,52528.6,17048.1,4843.6,2016.17,1689.46,7069.81,13521.2,7791.4,3919.35,3942.68,37924.7,3171.96,6224.16,1699.9,1072.88,3893.55,6821.7,39616.6,5938.59,10692.5,166546.0,552.098,40306.3,13432.1,10467.1,10215.4,40184.0,21892.9,35524.1,2096.01,1372.57,4845.45,4023.75,3415.76,4231.94,6916.89,4784.03,1769.91,1259.57,1332588.8173999998,17306.348277922076
sub-99352,ses-1,8431.32,15411.5,8414.13,39517.1,20410.4,21704.4,17690.5,16625.6,14122.4,10514.4,10619.5,33257.3,31004.7,6790.38,29877.8,8400.0,31058.8,32221.3,19224.6,10959.7,15560.1,32364.4,32170.9,8312.8,2317.09,4253.43,26431.9,3580.96,5911.57,4274.31,16157.6,5982.81,1231.93,21016.6,,42356.8,639.918,240.123,38573.2,10731.8,4232.55,1959.06,1418.63,6230.3,7784.03,8455.89,2265.51,3562.54,32897.4,2773.39,6512.8,1574.62,2116.89,1984.24,2159.88,33186.7,6693.96,4064.89,118874.0,763.357,35315.9,12641.1,9255.48,9689.66,42140.6,15609.2,35584.9,317.503,1016.38,2969.91,2317.71,4528.56,3148.0,3410.24,3333.47,2114.43,135.722,1091403.473,14360.572013157895
sub-84688,ses-1,7771.14,14126.1,9046.68,25146.0,16766.2,18724.1,13555.6,16058.1,23012.5,7687.0,6655.27,31927.7,24630.1,6033.78,24706.9,7753.94,35378.5,23260.0,16521.8,8610.65,13242.4,22149.6,26896.2,5086.8,1694.98,3887.41,26328.2,1413.72,5121.8,3084.14,10299.5,903.378,1029.89,22451.2,133.265,40698.7,3383.83,613.511,42630.7,13918.5,4217.2,1640.33,1220.88,3084.14,6292.94,4854.04,2992.02,2734.7,26996.3,2531.42,5894.99,2266.12,,4486.18,2213.92,27398.6,4850.36,668.782,124305.0,116.684,26767.9,11508.1,8635.83,9439.1,31195.7,10986.1,27137.6,1256.5,1943.71,4927.12,3167.66,4037.26,3566.84,4762.54,3044.22,2353.33,332.242,966166.1419999999,12712.71239473684
sub-115800,ses-1,5630.3,14829.3,8593.45,33391.8,17847.7,27374.6,20229.3,14034.0,19929.6,11571.3,5582.4,39445.9,31806.1,5896.83,25177.9,4190.79,39118.5,28465.9,19231.9,11425.2,12834.6,29657.9,33374.0,1761.92,8314.64,4616.99,29904.8,4651.38,6805.12,4511.36,15125.9,3580.96,1910.54,17644.4,3939.61,43152.1,8657.32,2314.02,38605.1,8766.02,8530.2,3033.16,1550.05,7594.88,13943.7,7139.82,3162.13,4031.73,32833.0,2541.86,7939.41,2565.81,,4282.91,362.948,34196.3,8659.16,7348.62,108434.0,395.497,28946.8,12327.3,11868.6,11732.2,39442.8,16136.1,27410.9,2694.78,1699.28,5068.99,3569.91,4745.34,3970.32,4896.42,4059.98,2939.2,579.734,1104535.2889999999,14533.359065789473
sub-92554,ses-1,10677.8,14661.6,10180.4,33491.9,19691.9,23147.0,24435.4,22516.9,5423.34,8728.56,8457.12,29815.2,33789.8,8315.87,31644.0,12582.8,40366.4,34491.7,22832.6,9272.06,15526.9,31985.5,35500.1,13088.8,8913.41,5782.6,33066.9,9249.34,6214.95,4959.67,17640.1,9436.03,1384.24,30005.5,981.372,49467.2,15525.1,2735.31,47904.2,18630.1,5370.52,2400.0,1340.02,8255.07,15655.3,6463.67,5880.86,3483.93,45748.6,1759.47,7398.36,1949.85,4311.77,6162.13,4564.18,39453.2,5877.79,8404.3,145869.0,776.868,36826.6,12977.1,11441.8,12226.6,42187.3,20233.6,39206.4,1351.08,1621.9,4713.41,4011.46,4367.66,4493.55,5817.61,4794.47,1709.11,1459.16,1293083.37,16793.29051948052
sub-114723,ses-1,11597.1,18829.7,10197.5,36141.3,13024.4,29645.0,17374.2,22057.5,19170.5,12378.3,8068.99,33254.3,34047.1,9391.2,24659.0,12457.5,39802.1,31581.4,25881.7,8083.73,17544.3,29283.3,30812.5,8726.72,9270.83,4034.8,37905.6,4995.91,5471.85,4744.12,13707.9,5654.25,1430.3,29577.5,2094.17,55133.1,10913.0,672.467,48585.9,14922.0,6855.48,1608.39,1408.19,9382.6,9012.28,8645.65,5195.5,4898.88,37401.4,4329.58,6202.66,1279.22,,6111.77,4093.14,38113.8,6852.41,8949.03,149083.0,939.611,32640.1,10731.8,9381.37,8380.35,35581.2,18751.7,32067.2,1603.48,1675.95,3802.05,3283.11,2095.39,2233.57,3945.14,4731.22,1894.58,1437.67,1237721.508,16285.809315789473
sub-133220,ses-1,16376.3,16781.0,12093.3,44728.0,26064.1,35807.2,24749.2,26719.4,34610.2,17044.4,13362.7,52567.3,40933.3,10752.7,28405.1,15106.2,42908.3,39557.0,29525.9,15618.4,20324.5,40601.6,41096.6,11020.5,10984.9,6215.56,39202.7,11043.2,8048.11,6813.1,21583.4,12424.4,1872.47,37341.9,231.525,47910.3,12732.0,1464.69,45028.9,21686.0,6085.98,2793.65,1976.25,9318.12,19020.1,12079.8,5026.61,4678.4,42100.7,5075.74,8364.38,1833.78,4154.56,6191.61,7308.7,43267.6,7801.84,9940.84,162478.0,3792.84,35880.3,16355.4,11476.8,14449.1,40330.2,15568.1,31920.4,1855.89,1510.75,7975.64,3948.82,5482.91,3809.42,7850.36,5439.31,2913.41,2541.25,1513933.915,19661.479415584417
sub-127236,ses-1,9828.46,13233.2,9946.37,28454.3,30235.2,19551.3,28522.4,20672.7,17595.9,10711.6,11231.7,41020.5,34424.2,8365.61,25917.3,12036.2,39886.8,36334.1,21619.7,8918.32,12265.9,28843.6,31649.5,11572.0,2412.9,3563.15,25537.8,7352.92,4712.18,4534.08,20393.2,7726.92,913.818,23915.3,2161.11,48280.7,7581.37,5265.51,42569.3,18538.0,4457.32,1835.01,695.804,6879.43,11283.3,4795.09,2761.72,2439.92,39834.6,1712.79,7359.06,1696.21,,2149.44,142.477,35260.6,6706.86,4021.29,136201.0,4727.53,35664.1,16376.9,8357.63,10028.7,41045.7,26443.0,37996.5,1213.51,1297.65,3608.6,4320.98,4586.29,3316.28,3301.54,2990.17,1644.01,776.254,1216222.383,16002.926092105263
sub-94276,ses-1,13107.9,14305.4,12195.3,41239.1,20438.7,34211.1,32000.2,26945.3,23533.3,11508.7,8700.31,52404.5,41474.9,11874.7,32605.7,10592.4,47162.3,40413.7,26998.2,11387.7,14007.0,33015.4,47600.8,5901.74,8456.5,5123.03,30659.6,6549.64,7531.63,6403.48,12411.5,6606.14,1238.69,34418.6,796.52,56876.0,9119.14,666.326,49558.0,18401.0,5992.63,3268.99,1526.71,8452.2,11126.1,9253.64,7336.34,3445.86,42826.6,2110.75,9401.64,1757.01,2408.6,5744.53,2952.1,38247.1,6919.96,11064.7,173275.0,5546.78,44802.3,14754.4,13118.3,15320.0,55418.0,29567.7,48568.7,1484.34,1276.15,6622.11,4524.26,7913.61,5933.68,6675.54,4009.62,1864.48,584.647,1483535.2230000002,19266.69120779221
sub-91919,ses-1,11174.6,13648.3,8841.56,35060.4,12718.5,21180.6,19344.9,18650.4,17646.9,9824.16,5264.89,38205.9,30744.3,7957.83,29457.1,15168.9,36299.1,30405.9,20094.8,9911.98,12487.0,28561.1,32099.7,6303.99,7057.52,5124.26,25117.1,5350.26,4875.54,5052.41,14858.1,6167.04,1130.6,23659.2,2441.15,42600.6,11253.2,2078.81,40036.7,11237.9,4523.65,2334.29,986.899,6867.76,10141.7,6951.28,3044.83,2707.06,35680.7,2958.24,7003.48,1389.15,1035.41,4392.22,1788.33,30788.5,6600.0,8163.56,138633.0,6342.68,33868.4,11968.1,8758.65,9440.33,32528.4,21695.8,35463.3,1242.99,1597.34,5340.43,2799.18,4489.25,4986.7,5308.5,2503.17,2111.98,936.541,1146464.9999999998,14889.15584415584
sub-131224,ses-1,8220.68,16051.4,8481.07,34811.1,19257.7,19204.3,12460.6,22765.0,1476.36,10324.1,9616.58,35872.9,35270.4,8374.21,33993.7,10944.9,35818.2,32797.3,21126.5,10531.0,19138.0,30369.1,35326.3,8278.41,6869.6,5596.52,31715.9,4120.16,5540.64,5677.59,16354.1,7182.81,1803.69,29933.7,366.633,47945.4,15178.7,1309.93,45617.8,17411.1,5269.81,2347.8,1515.05,6522.62,13848.5,10056.3,4463.46,2590.99,37044.6,2330.6,6264.08,1473.9,3095.19,4141.66,6734.5,38586.1,5740.23,3475.33,131192.0,1955.99,37276.2,15250.0,10405.1,13626.8,36646.1,23519.8,35675.1,2508.09,1215.35,5563.36,3445.24,3932.86,2915.87,6642.38,5482.91,2064.69,2082.5,1220035.143,15844.612246753246
sub-127008,ses-1,11793.7,20817.6,10453.0,28594.3,24494.4,30683.5,23681.9,22467.2,23877.8,9074.93,12261.6,38694.2,31090.7,8077.59,33479.6,13442.6,36923.7,31666.7,24896.6,9378.3,17384.7,32331.8,31627.4,8727.33,6324.26,4242.38,32356.4,5656.71,5507.47,3831.53,14345.3,9012.9,1615.15,31824.0,1143.5,41349.7,12129.6,784.238,40415.6,13095.0,5590.38,2075.74,1545.75,7255.27,14521.0,6171.34,3636.85,2479.84,34570.9,2910.34,6644.22,1647.7,1787.1,4274.31,564.995,34337.6,7650.16,8687.41,150075.0,9838.9,43057.5,12286.8,12856.7,13166.2,47308.5,19660.6,39001.2,1505.83,1086.39,5801.02,2858.75,3991.2,3458.14,4098.67,3175.64,2381.58,260.389,1281774.8019999997,16646.425999999996
sub-122522,ses-1,12721.0,22095.0,9883.11,38255.7,25091.9,29008.8,18734.5,19879.8,24578.5,11825.6,8640.74,44447.9,36996.7,7658.14,36048.5,10472.1,40144.7,35597.1,19101.1,11302.4,19336.3,38452.2,36755.4,5976.66,6985.06,5751.9,30196.5,4829.48,7251.59,5229.27,20317.1,6172.57,1630.5,27237.7,1185.26,47729.2,13612.7,4285.98,42877.6,14252.6,7197.54,2403.69,1418.01,6950.67,16812.9,9092.74,3156.6,4386.08,33643.6,2575.03,7389.15,1957.83,1002.25,3026.41,2977.89,31443.2,7998.36,5458.34,145025.0,5837.87,33729.0,13823.3,10949.2,11920.2,40187.7,19585.1,34808.0,1857.73,2310.95,6326.72,2649.34,5350.26,4176.66,5335.52,4816.58,2401.23,1505.22,1304034.73,16935.515974025973
sub-126921,ses-1,9176.87,13128.8,8670.83,46698.7,7197.54,24175.6,19177.3,20573.2,15084.1,9340.23,12270.8,43309.9,31819.0,6743.09,28497.2,13485.0,41802.9,35891.3,22608.4,9150.46,14442.4,28697.4,33860.4,10120.2,5619.86,5255.68,20235.4,4636.03,5855.68,4710.34,16440.7,5266.12,1659.37,26360.7,,47152.5,5429.48,,41153.1,13707.9,4832.55,1580.14,1446.26,1389.76,10864.5,5403.07,2014.94,2768.48,29401.2,2807.17,6592.02,1260.18,1280.45,732.037,503.583,35893.2,4735.52,4412.49,143655.0,5977.89,31601.0,13854.0,9723.44,9908.91,30115.5,15431.7,31430.3,1106.65,874.514,2786.9,3218.63,4537.77,2645.65,3254.25,2918.32,1328.35,886.182,1142576.986,15234.359813333334
sub-97271,ses-1,13859.0,15506.0,8257.53,37770.5,18335.3,21514.6,19133.1,18509.7,22991.0,8942.27,9736.95,35599.0,28570.9,6019.65,27315.7,12885.0,31014.5,33777.5,22633.0,10913.0,11645.7,28897.0,24651.6,10402.0,3324.87,3515.87,23744.5,1763.15,4597.95,3547.8,13824.0,574.821,1446.26,20420.9,2832.34,38023.6,5164.79,1752.71,43951.7,12506.7,4241.15,1551.28,1489.25,5090.48,8413.51,8083.73,1266.94,3189.77,29721.8,2331.83,5110.75,1535.31,,3967.25,2897.44,36064.5,5622.93,1184.03,138391.0,6994.27,30251.2,11272.3,8011.88,8699.7,33824.2,18711.8,28112.8,1763.77,1212.9,4528.56,3781.17,3996.11,2630.91,3652.2,3598.77,1624.36,89.6623,1092781.9733,14378.710175
sub-20320,ses-1,10075.9,16620.7,9639.31,26689.3,23298.7,26898.1,17282.7,20821.9,22096.8,11568.9,11204.7,36985.7,29839.1,8057.93,28475.1,14478.0,33207.0,33440.3,22098.7,12153.5,17271.7,31888.4,34157.6,11734.1,6590.79,3394.27,21607.4,1883.52,5532.04,3819.86,12395.5,5792.43,1521.8,24131.4,348.209,41481.1,5703.38,2938.59,37074.1,6151.08,5294.37,2610.65,1079.63,6809.42,5438.08,5428.25,4337.56,3270.22,34882.9,1987.92,5920.17,1331.42,4025.59,5257.52,695.804,35040.1,6722.83,7480.66,124954.0,6047.9,30320.6,11261.8,12468.6,10924.1,38408.0,16217.8,30194.7,1580.76,1571.55,3698.26,3055.27,4610.85,4851.59,4171.75,3188.54,2076.36,53.4289,1137618.5619000003,14774.267037662341
sub-130121,ses-1,2489.66,336.54,90.8905,7424.77,4145.96,5136.54,3627.64,4114.02,4325.9,2767.86,2069.6,5861.21,3216.79,37.4616,370.932,2077.58,6925.49,8191.2,3014.74,1998.98,759.059,1379.32,4126.92,2187.51,236.438,195.906,3545.96,,55.8854,63.869,2796.73,41.7605,,3601.23,665.097,183.009,245.65,697.646,796.52,787.308,664.483,62.6408,,,,,1722.01,,375.845,20.2661,158.444,,145.548,163.971,585.261,772.569,325.486,,5613.72,2020.47,2326.31,418.219,851.791,904.606,2984.65,1708.5,3120.98,954.35,,181.781,203.275,649.744,55.8854,270.829,186.08,,637.462,118674.75829999999,1798.1023984848482
sub-89279,ses-1,9573.59,15257.3,9246.27,33756.0,20098.5,28045.2,20663.5,22228.9,22144.1,9618.43,11171.5,34626.8,33768.3,7458.55,31411.3,9464.28,34945.6,36135.7,22152.1,11091.7,17326.9,29570.7,35989.6,10604.1,4733.68,5227.43,34295.8,7633.57,4500.31,5146.98,15614.1,7913.0,1835.01,31693.2,679.222,50339.8,10574.6,628.864,46958.5,13974.4,6215.56,2248.31,1717.09,5729.17,15349.4,7640.33,3444.01,4127.53,37106.7,2809.62,6422.52,1749.03,5089.87,5777.69,2574.41,35338.0,6813.1,5341.66,157128.0,9870.83,34308.1,12767.0,10804.9,12521.4,41607.6,21240.1,36482.7,1009.62,1004.09,3719.14,2827.43,3623.34,2856.91,3940.84,2984.03,2154.96,136.336,1274578.7119999998,16552.970285714284
sub-93051,ses-1,6730.81,15686.6,11047.5,38177.7,18028.9,30515.9,24114.8,22236.9,22131.2,10428.5,10944.3,41692.3,35403.1,6982.6,33350.1,13775.4,39148.0,33550.9,24461.2,12944.5,15334.7,38191.2,38250.8,8942.89,5214.54,4315.46,20155.0,4682.7,5791.2,4622.52,14193.7,5420.27,1444.42,22999.6,4720.17,46577.7,8183.83,130.809,42927.3,14209.0,6612.9,2472.47,1082.7,9822.32,11422.1,10192.6,1216.58,2716.89,38965.6,2331.22,6881.27,1569.09,,5555.38,725.282,41142.7,6692.73,6278.2,154497.0,2224.36,34965.2,13896.4,10074.1,12224.2,35127.3,24576.1,33818.6,2193.65,1569.09,5508.09,3415.76,5598.36,3327.33,5244.63,3649.13,3588.33,1186.49,1270023.1709999999,16710.831197368418
sub-128061,ses-1,12380.1,17097.9,8274.72,32312.8,16160.7,24779.9,19770.5,19879.8,14256.9,8015.56,14685.6,34181.6,29952.1,9167.04,29247.1,13220.9,36126.5,31827.0,20748.8,8070.22,20215.2,34846.7,34165.6,15583.4,7966.43,4792.63,30633.8,7032.96,4410.03,5287.62,14279.6,7150.87,1478.2,31355.4,1879.84,49201.9,9075.54,1093.76,44788.1,14369.9,5097.24,2675.13,1736.75,8382.81,12584.6,6513.41,6477.79,3224.77,27555.2,3089.05,6391.81,1572.77,,4394.68,4446.88,34096.2,5750.67,5530.81,132537.0,8783.22,33131.4,12367.2,9834.6,10110.3,34338.2,26515.5,35117.5,2047.49,1449.95,5207.17,4458.55,5993.25,4922.83,6502.36,4857.73,3455.68,855.476,1221769.1960000002,16075.910473684213
sub-92182,ses-1,12451.4,11382.8,7913.61,32049.3,12242.6,23396.3,17734.7,14931.2,17522.2,9837.05,9417.61,33728.4,27122.2,6789.77,23191.8,11761.7,28352.3,23841.6,17291.3,7998.98,11205.9,23958.2,29936.1,9871.45,6352.51,4267.55,20070.8,3138.79,4609.62,3865.92,10664.9,4375.64,1394.68,23407.4,662.027,38471.2,2557.83,792.835,35780.2,8628.46,5070.83,846.878,924.258,2696.01,4960.9,5750.05,3076.15,4098.06,25643.4,1869.4,6466.74,1774.82,,3710.54,1257.73,28640.9,5964.38,1945.55,131256.0,1233.78,28981.8,11060.4,8524.67,8714.43,28344.9,18515.3,27568.1,963.562,1517.5,3710.54,1999.59,4108.5,3881.27,3813.72,2681.27,2066.53,108.086,986715.376,12983.09705263158
