sub,ses,acq,dir,space,desc,raw_dimension_x,raw_dimension_y,raw_dimension_z,raw_voxel_size_x,raw_voxel_size_y,raw_voxel_size_z,raw_max_b,raw_neighbor_corr,raw_masked_neighbor_corr,raw_dwi_contrast,raw_num_bad_slices,raw_num_directions,raw_coherence_index,t1_dimension_x,t1_dimension_y,t1_dimension_z,t1_voxel_size_x,t1_voxel_size_y,t1_voxel_size_z,t1_max_b,t1_neighbor_corr,t1_masked_neighbor_corr,t1_dwi_contrast,t1_num_bad_slices,t1_num_directions,t1_coherence_index,t1post_dimension_x,t1post_dimension_y,t1post_dimension_z,t1post_voxel_size_x,t1post_voxel_size_y,t1post_voxel_size_z,t1post_max_b,t1post_neighbor_corr,t1post_masked_neighbor_corr,t1post_dwi_contrast,t1post_num_bad_slices,t1post_num_directions,t1post_coherence_index,mean_fd,max_fd,max_rotation,max_translation,max_rel_rotation,max_rel_translation,t1_dice_distance,CNR0_mean,CNR1_mean,CNR2_mean,CNR3_mean,CNR0_median,CNR1_median,CNR2_median,CNR3_median,CNR0_standard_deviation,CNR1_standard_deviation,CNR2_standard_deviation,CNR3_standard_deviation,file_name,subject_id,session_id,task_id,dir_id,acq_id,space_id,rec_id,run_id
121050,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.947216,0.819716,1.253307,3.0,109.0,4682.01,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980863,0.913192,1.304599,0.0,109.0,3618.81,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979976,0.887331,1.442889,0.0,109.0,3962.46,0.3242498677861453,0.871422737225,0.006124805659,0.538009623,0.0047385608194,0.4922632183,0.0296599919138332,25.28278,0.77175206,1.2144599,1.8618807,24.082626,0.56546366,0.9236496,1.5196717,13.103328,0.66521275,0.9308436,1.1533685,sub-121050_ses-1_acq-multiband_dir-AP,sub-121050,ses-1,,dir-AP,acq-multiband,,,
121407,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.930819,0.739471,1.301729,1.0,109.0,6058.97,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.976109,0.865849,1.390545,0.0,109.0,5575.81,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.975236,0.847357,1.475931,0.0,109.0,5824.92,0.5670330235562906,1.166812887935,0.01390871219,0.6617465862,0.0063104133881,0.7152378334,0.0300592789700152,21.641783,0.77350116,1.0595003,1.3911477,21.003605,0.57536423,0.80588424,1.1378342,11.772043,0.6314499,0.7889467,0.8344761,sub-121407_ses-1_acq-multiband_dir-AP,sub-121407,ses-1,,dir-AP,acq-multiband,,,
121670,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.941051,0.761799,1.278227,0.0,109.0,4904.03,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979131,0.880684,1.350129,0.0,109.0,5063.25,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.978864,0.858987,1.472399,0.0,109.0,5033.61,0.3324980060550093,0.9499899069045,0.006948227063,0.6787609785,0.0038102014219,0.8095436245,0.0246300659229585,24.747732,0.7347792,1.0972956,1.505145,24.12185,0.5597177,0.8618019,1.2474046,12.976259,0.58712804,0.79020566,0.89958304,sub-121670_ses-1_acq-multiband_dir-AP,sub-121670,ses-1,,dir-AP,acq-multiband,,,
122522,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.947701,0.809757,1.317682,0.0,109.0,9164.05,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980941,0.908179,1.362866,0.0,109.0,6621.99,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980358,0.879595,1.543616,0.0,109.0,7025.11,0.384956381210165,0.994420161045,0.007924475707,0.4951263125,0.004735663067,0.4676907393999999,0.0201376310717569,28.295902,0.76968825,1.2755561,2.0238667,27.034184,0.55097365,0.95847803,1.6439098,14.483915,0.67092913,0.98890984,1.2654665,sub-122522_ses-1_acq-multiband_dir-AP,sub-122522,ses-1,,dir-AP,acq-multiband,,,
122528,1,multibandVARIANTObliquityTrue,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.931716,0.748843,1.286715,0.0,109.0,4719.55,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977838,0.884943,1.346471,0.0,109.0,4778.88,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.97691,0.876644,1.376541,0.0,109.0,4631.1,0.4284950549700684,1.21328415395,0.02011670731,1.583253088,0.015094529603,0.8132683090999999,0.0371256438774104,21.93618,0.6651663,1.0809647,1.6394246,21.089348,0.46232635,0.76834166,1.2524422,11.403097,0.57301855,0.85415316,1.0655918,sub-122528_ses-1_acq-multibandVARIANTObliquityTrue_dir-AP,sub-122528,ses-1,,dir-AP,acq-multibandVARIANTObliquityTrue,,,
122801,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.929851,0.751903,1.270205,55.0,109.0,5015.33,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.97583,0.883314,1.316717,0.0,109.0,6299.19,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.968414,0.91624,1.091332,0.0,109.0,323.595,0.4778696733616822,0.946299417496,0.008115556091,0.516115643,0.005809791677,0.6826281798,0.0280058126707091,23.36233,0.74857235,1.0222356,1.4759259,22.541332,0.55718994,0.78157675,1.210916,11.926875,0.60886943,0.75022805,0.8806013,sub-122801_ses-1_acq-multiband_dir-AP,sub-122801,ses-1,,dir-AP,acq-multiband,,,
125511,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.955482,0.817183,1.375913,0.0,109.0,6195.67,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.983279,0.906483,1.438317,0.0,109.0,6194.83,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.987427,0.96883,1.070715,0.0,109.0,1562.91,0.2785711791463239,1.363304036553,0.01030013151,0.4416123787,0.01005036732686,0.3561460804999999,0.0248825432931204,31.875938,0.97402686,1.4168496,2.4072936,30.182909,0.71208644,1.080934,1.9783688,17.067911,0.8243268,1.1039054,1.4946758,sub-125511_ses-1_acq-multiband_dir-AP,sub-125511,ses-1,,dir-AP,acq-multiband,,,
125535,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.943074,0.780494,1.324206,11.0,109.0,5014.98,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980815,0.903862,1.344913,0.0,109.0,3835.68,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980094,0.877075,1.503526,0.0,109.0,3695.1,0.281130489998023,0.80672231037,0.004628630821,0.7104710892,0.002718681586,0.7157375935,0.0318696545463232,23.891392,0.8099645,1.2963449,1.7346085,23.04813,0.5972929,0.9932312,1.3999535,12.908354,0.6600987,0.9561962,1.0887115,sub-125535_ses-1_acq-multiband_dir-AP,sub-125535,ses-1,,dir-AP,acq-multiband,,,
126176,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.937859,0.744642,1.328133,0.0,109.0,4363.29,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.978527,0.882428,1.359781,0.0,109.0,4782.06,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977799,0.861813,1.455182,0.0,109.0,5491.19,0.5082847352164274,1.4579935520788,0.01598189957,0.8202774794999999,0.0041195398659999,0.9261784249,0.0275805613103967,21.715624,0.752949,1.0499938,1.546754,21.076838,0.538428,0.7868198,1.2521988,12.31266,0.66389394,0.82213545,0.94650686,sub-126176_ses-1_acq-multiband_dir-AP,sub-126176,ses-1,,dir-AP,acq-multiband,,,
126389,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.942924,0.772204,1.408511,0.0,109.0,6776.26,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979027,0.887603,1.469743,0.0,109.0,6299.72,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.978763,0.862289,1.666227,0.0,109.0,7143.44,0.3261275505031786,1.064465069895,0.01207054779,0.6446919516,0.0063006033884,0.43484526625,0.0230445832359458,27.274048,0.84497964,1.265246,1.8737943,26.121765,0.6145929,0.9464139,1.5157149,13.409119,0.7095224,0.96765786,1.1597254,sub-126389_ses-1_acq-multiband_dir-AP,sub-126389,ses-1,,dir-AP,acq-multiband,,,
126554,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.940055,0.798596,1.274996,0.0,109.0,7585.58,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977632,0.896548,1.354489,0.0,109.0,7324.7,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977203,0.867066,1.545751,0.0,109.0,7919.26,0.3054717694395726,0.8423614401400001,0.007348065265,0.307465387,0.004664959968,0.5021085719,0.0273988681618109,25.00144,0.7646237,1.2158017,1.858203,24.023136,0.5492313,0.90156126,1.5038465,12.550068,0.65545225,0.9464653,1.1464651,sub-126554_ses-1_acq-multiband_dir-AP,sub-126554,ses-1,,dir-AP,acq-multiband,,,
126921,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.941498,0.761681,1.358301,1.0,109.0,6649.03,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.978607,0.882374,1.424097,0.0,109.0,5130.01,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977801,0.855767,1.576434,0.0,109.0,5963.16,0.4704544407343402,1.180194305675,0.01026876736,0.7345234866,0.0047608431776,0.8082134281,0.028068271753035,23.729574,0.85279614,1.180361,1.7217777,22.930237,0.63300407,0.8998841,1.4056023,12.454769,0.6948757,0.876252,1.0331551,sub-126921_ses-1_acq-multiband_dir-AP,sub-126921,ses-1,,dir-AP,acq-multiband,,,
127008,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.948712,0.800085,1.341356,0.0,109.0,6852.69,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.982082,0.907547,1.386677,0.0,109.0,6352.72,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.981603,0.881037,1.581518,0.0,109.0,6964.68,0.2396990361085177,0.9001592131800001,0.02176119573,0.4811828885,0.00433536526,0.50235489434,0.0231218392002783,27.035675,0.868185,1.4184748,2.2370825,25.868755,0.6438159,1.0917253,1.824888,13.76607,0.7187855,1.0671952,1.3828002,sub-127008_ses-1_acq-multiband_dir-AP,sub-127008,ses-1,,dir-AP,acq-multiband,,,
127236,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.946969,0.801945,1.31036,0.0,109.0,6514.39,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.981833,0.91493,1.329542,0.0,109.0,5798.04,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.981345,0.886452,1.531095,0.0,109.0,6477.57,0.3237876587308204,1.34614458635,0.01139547396,1.102299966,0.0059878035685999,0.656485568,0.0303787465547772,25.289696,0.79818094,1.4559534,2.1006954,24.518456,0.58719707,1.1382799,1.7303863,13.037568,0.6579088,1.0386294,1.2898402,sub-127236_ses-1_acq-multiband_dir-AP,sub-127236,ses-1,,dir-AP,acq-multiband,,,
127305,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.949471,0.786422,1.345919,2.0,109.0,5988.74,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.982301,0.89666,1.413288,0.0,109.0,4388.82,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.981618,0.866758,1.626014,0.0,109.0,4718.23,0.330537247537041,1.23725961469,0.0078308377409999,0.697486342,0.007953990949,0.5069446278399999,0.0240882420020318,26.24922,0.7703986,1.1742684,1.8148532,25.441254,0.56014013,0.8839045,1.4796358,13.711279,0.66064924,0.9181993,1.1235746,sub-127305_ses-1_acq-multiband_dir-AP,sub-127305,ses-1,,dir-AP,acq-multiband,,,
127417,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.939924,0.775248,1.293745,128.0,109.0,7895.67,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979367,0.898913,1.340753,0.0,109.0,6252.89,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979072,0.865407,1.557834,0.0,109.0,7745.75,0.3444602338585935,1.58268721669,0.005981310736,0.8457703716,0.0059072909646,0.8954331781,0.022131097392646,20.825392,0.8055242,1.3075871,1.7762911,19.785172,0.59700805,1.0255251,1.4562651,11.2929945,0.6503326,0.91919005,1.0784888,sub-127417_ses-1_acq-multiband_dir-AP,sub-127417,ses-1,,dir-AP,acq-multiband,,,
127611,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.940242,0.754232,1.342212,56.0,109.0,7252.38,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.98052,0.889509,1.45031,3.0,109.0,6600.84,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979778,0.855949,1.69133,3.0,109.0,7777.14,0.5478945654168427,2.689294427665,0.02955062501,1.963160912,0.0165538454858998,1.48033188077,0.0307412380244183,22.723362,0.69155174,1.1653991,1.9751267,21.701555,0.50680107,0.9086345,1.6534009,12.284319,0.5959458,0.8659806,1.1685745,sub-127611_ses-1_acq-multiband_dir-AP,sub-127611,ses-1,,dir-AP,acq-multiband,,,
128061,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.922942,0.715137,1.261112,214.0,109.0,4019.88,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.974231,0.862491,1.357122,1.0,109.0,5307.15,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.973699,0.834944,1.48389,1.0,109.0,5795.7,0.5511935010776922,2.58603921959,0.05024679005,0.930838089,0.029380921276,0.76014404,0.0241300936500047,17.4274,0.5978532,0.9687146,1.2491013,16.36729,0.4242903,0.77049625,1.044455,9.881516,0.52300507,0.6769726,0.7227841,sub-128061_ses-1_acq-multiband_dir-AP,sub-128061,ses-1,,dir-AP,acq-multiband,,,
128154,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.946076,0.778337,1.356398,222.0,109.0,7619.29,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.982531,0.900058,1.397129,0.0,109.0,4991.2,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.98216,0.878439,1.551738,0.0,109.0,5154.61,0.4324298902715122,2.325118137105,0.02063959092,1.04423889,0.016526976135,0.8984877228999999,0.0268230138993582,21.497734,0.9454318,1.0486159,2.2116268,20.292244,0.72785705,0.776452,1.8507686,12.840739,0.722011,0.8286015,1.3296986,sub-128154_ses-1_acq-multiband_dir-AP,sub-128154,ses-1,,dir-AP,acq-multiband,,,
129405,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.938811,0.749792,1.340371,2.0,109.0,4595.62,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.978014,0.874083,1.423531,0.0,109.0,5887.57,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977646,0.838766,1.679435,0.0,109.0,6871.2,0.3429747443081255,1.154815353362,0.005609860644,0.8342257151,0.0023304999629,0.79282460587,0.0227774277400827,26.525589,0.86943376,1.097707,1.5484046,25.632015,0.67195594,0.8565696,1.3023123,12.813431,0.6623516,0.7831526,0.8940575,sub-129405_ses-1_acq-multiband_dir-AP,sub-129405,ses-1,,dir-AP,acq-multiband,,,
129552,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.946543,0.802839,1.291386,0.0,109.0,7310.05,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980913,0.908155,1.325264,0.0,109.0,6099.64,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.98008,0.885534,1.445807,0.0,109.0,6477.3,0.2697538861084465,0.9508184504705,0.004894963931,0.4738809236,0.003864195081,0.7834123651,0.0233485898070262,28.97819,0.7840674,1.246856,1.9806141,27.729275,0.5890947,0.97396374,1.6471355,14.532854,0.66224724,0.94091034,1.200154,sub-129552_ses-1_acq-multiband_dir-AP,sub-129552,ses-1,,dir-AP,acq-multiband,,,
129720,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.935858,0.74986,1.320302,0.0,109.0,6096.77,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977775,0.881449,1.346945,0.0,109.0,4530.95,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977753,0.871778,1.40226,0.0,109.0,4811.76,0.3549239119558308,1.0490117629550002,0.002339133061,0.6612510976,0.002499354421,0.818051962,0.0236705718392056,23.529621,0.7271025,1.1028868,1.5296721,22.8833,0.54459,0.845263,1.2537183,11.999321,0.60976994,0.8389976,0.930917,sub-129720_ses-1_acq-multiband_dir-AP,sub-129720,ses-1,,dir-AP,acq-multiband,,,
129886,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.957732,0.824872,1.336052,0.0,109.0,7443.98,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.985182,0.922054,1.349769,0.0,109.0,6102.54,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.984715,0.894268,1.566273,0.0,109.0,5891.69,0.2265332122054872,0.648434223135,0.01024830062,0.426554429,0.002416612581,0.3257637784,0.0328698211448141,28.361319,0.9660953,1.5190786,2.3794026,27.180496,0.7399705,1.2022392,1.992525,14.478044,0.7451759,1.0813781,1.417493,sub-129886_ses-1_acq-multiband_dir-AP,sub-129886,ses-1,,dir-AP,acq-multiband,,,
130121,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.936214,0.781294,1.258022,1.0,109.0,5123.77,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.97759,0.888099,1.359175,0.0,109.0,5186.65,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.975741,0.943093,1.065534,0.0,109.0,798.761,0.3033444446121411,1.99953573711,0.01267417986,0.5233017249,0.017957114613,0.5669291013,0.0298280633307626,17.611416,0.75473785,1.1622425,1.652305,16.403101,0.5576857,0.8827566,1.3402052,9.617074,0.6304433,0.88016045,1.0276071,sub-130121_ses-1_acq-multiband_dir-AP,sub-130121,ses-1,,dir-AP,acq-multiband,,,
130687,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.945888,0.786457,1.286119,6.0,109.0,8350.3,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.981212,0.905617,1.305546,0.0,109.0,5654.61,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980657,0.872666,1.487594,0.0,109.0,5772.82,0.3038263746932623,0.9463809873365,0.01194621529,0.6407658831,0.0024818871129999,0.49596177223,0.0209968467062609,28.080793,0.81635565,1.1898199,1.7947807,26.699192,0.6448687,0.96625537,1.5341618,14.550076,0.6306671,0.83266455,1.028977,sub-130687_ses-1_acq-multiband_dir-AP,sub-130687,ses-1,,dir-AP,acq-multiband,,,
130759,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.948899,0.778253,1.329804,0.0,109.0,7335.23,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.982145,0.895782,1.375941,0.0,109.0,5684.87,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979146,0.939658,1.102698,0.0,109.0,361.689,0.3656620684800674,0.8474622846999998,0.01399154216,0.6693315374,0.005065157543,0.6227684499,0.0273218112298491,28.145739,0.842556,1.2514247,1.7930181,27.156975,0.6654097,1.0327647,1.5457644,14.046838,0.6426668,0.84062594,1.0143253,sub-130759_ses-1_acq-multiband_dir-AP,sub-130759,ses-1,,dir-AP,acq-multiband,,,
131224,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.94143,0.784597,1.280898,0.0,109.0,6038.46,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980427,0.903453,1.319423,0.0,109.0,5465.42,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979594,0.880676,1.428484,0.0,109.0,5638.02,0.3541120887597367,0.7608670828309998,0.00292297313,0.597274172,0.0032676204574,0.6088947858,0.0196360569940904,26.171242,0.7500098,1.1436855,1.7039131,24.937353,0.5572853,0.8772396,1.3892332,13.45977,0.6187888,0.8514305,1.0375006,sub-131224_ses-1_acq-multiband_dir-AP,sub-131224,ses-1,,dir-AP,acq-multiband,,,
131867,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.935502,0.757861,1.333323,0.0,109.0,5661.63,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.976237,0.871458,1.411597,0.0,109.0,5382.15,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.975636,0.853582,1.505265,0.0,109.0,5740.12,0.3575813053347948,0.794369742143,0.006260241847,0.5017804964,0.004153539426,0.5680870069,0.0278535283804693,23.22587,0.67432624,0.9856622,1.5225935,22.359509,0.48324287,0.72784334,1.2299547,12.593957,0.5940062,0.78634566,0.943163,sub-131867_ses-1_acq-multiband_dir-AP,sub-131867,ses-1,,dir-AP,acq-multiband,,,
132179,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.944928,0.786451,1.320607,2.0,109.0,5689.89,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979418,0.887161,1.38705,0.0,109.0,5500.69,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979429,0.860337,1.613154,0.0,109.0,5723.77,0.2602996283934658,0.84257918472,0.003428757889,0.431783111,0.0024227704849999,0.4197963854,0.0297040104036485,26.162687,0.7563913,1.185511,1.7481493,25.45757,0.54489005,0.89718765,1.4187951,13.706421,0.6350132,0.8880474,1.0843654,sub-132179_ses-1_acq-multiband_dir-AP,sub-132179,ses-1,,dir-AP,acq-multiband,,,
132224,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.945758,0.789916,1.343335,0.0,109.0,5947.87,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980269,0.902316,1.374263,0.0,109.0,5288.93,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979602,0.872947,1.57962,0.0,109.0,5992.01,0.2997923414514019,0.725340311721,0.00363080739,0.6693329195,0.00327446661,0.5759565314,0.0333430579727432,27.454082,0.77896416,1.2109133,2.0041368,26.234804,0.5843398,0.93753815,1.658177,13.747853,0.64314497,0.9042561,1.2064403,sub-132224_ses-1_acq-multiband_dir-AP,sub-132224,ses-1,,dir-AP,acq-multiband,,,
132657,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.932601,0.750104,1.324681,0.0,109.0,5674.11,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.976421,0.891983,1.328382,0.0,109.0,6630.36,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.975364,0.854777,1.502678,0.0,109.0,6890.98,0.4634905468525477,1.13069233843,0.01354242954,0.645398121,0.006672617281,0.7205912646999999,0.019018260428492,21.638182,0.7128808,1.0895071,1.6315744,20.841328,0.5306946,0.83626795,1.3391895,11.564109,0.5902621,0.8133755,0.96819985,sub-132657_ses-1_acq-multiband_dir-AP,sub-132657,ses-1,,dir-AP,acq-multiband,,,
133220,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.946778,0.804714,1.331996,0.0,109.0,7407.64,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979995,0.906128,1.361986,0.0,109.0,6421.4,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979166,0.881898,1.50748,0.0,109.0,7080.46,0.2511530932399684,0.5548864314149999,0.002147663385,0.3513760644,0.00220915990972,0.36463690297,0.0314964428828019,27.659975,0.76650053,1.2125661,2.0588248,26.27409,0.5462868,0.904979,1.690645,13.350961,0.67222846,0.9628018,1.2702157,sub-133220_ses-1_acq-multiband_dir-AP,sub-133220,ses-1,,dir-AP,acq-multiband,,,
19977,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.944729,0.809032,1.28256,0.0,109.0,4128.49,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980895,0.909477,1.318883,0.0,109.0,4919.45,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979999,0.885244,1.456666,0.0,109.0,5780.62,0.3956559332193333,1.604632400685,0.02558044717,0.5522823785,0.00949784741,0.5230790125,0.0282727320230212,20.593369,0.7993938,1.2191118,1.8939142,19.873755,0.54621917,0.8564356,1.4766179,11.470211,0.7162345,0.9953633,1.2357621,sub-19977_ses-1_acq-multiband_dir-AP,sub-19977,ses-1,,dir-AP,acq-multiband,,,
19981,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.94945,0.805752,1.322751,0.0,109.0,7387.63,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.982569,0.912382,1.346305,0.0,109.0,6256.03,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.982403,0.892498,1.489888,0.0,109.0,6251.18,0.2691130640200392,0.734053197715,0.004568831064,0.3926751254,0.0030432196795999,0.39492563678,0.0331670646898088,28.030054,0.82047,1.321318,2.0493028,27.104656,0.6140412,1.0158029,1.6895902,13.865466,0.68144184,1.0022683,1.2566235,sub-19981_ses-1_acq-multiband_dir-AP,sub-19981,ses-1,,dir-AP,acq-multiband,,,
20011,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.953109,0.818292,1.347786,0.0,109.0,4984.59,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.981781,0.906449,1.398435,0.0,109.0,6127.88,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980983,0.883304,1.548158,0.0,109.0,5929.36,0.3134068013169316,0.83994578572,0.007867518812,0.5208175935,0.003186793765,0.483054917,0.0213930590512906,30.101374,0.91539395,1.3987553,2.1915479,28.383434,0.6525182,1.038343,1.7662112,15.8968315,0.7958468,1.1107004,1.4047971,sub-20011_ses-1_acq-multiband_dir-AP,sub-20011,ses-1,,dir-AP,acq-multiband,,,
20017,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.950226,0.800495,1.338402,1.0,109.0,4191.78,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.981441,0.898089,1.40387,0.0,109.0,4115.84,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.98056,0.866383,1.612399,0.0,109.0,4431.99,0.3513295694233931,1.1295860863150002,0.008327732794,0.4626553644,0.004187397426,0.6141710392,0.0247187829119133,27.483438,0.8877795,1.3313574,1.9427469,26.243595,0.64372605,1.0031083,1.5698733,14.258016,0.7490374,1.0185021,1.2031465,sub-20017_ses-1_acq-multiband_dir-AP,sub-20017,ses-1,,dir-AP,acq-multiband,,,
