sub,ses,acq,run,mean_fd,rmsd,coreg_dice,coreg_correlation,coreg_overlap,qei_cbf,qei_cbf_rho_ss,qei_cbf_di,percentage_negative_cbf,qei_cbf_score,qei_cbf_score_rho_ss,qei_cbf_score_di,percentage_negative_cbf_score,qei_cbf_scrub,qei_cbf_scrub_rho_ss,qei_cbf_scrub_di,percentage_negative_cbf_scrub,qei_cbf_basil,qei_cbf_basil_rho_ss,qei_cbf_basil_di,percentage_negative_cbf_basil,qei_cbf_basil_gm,qei_cbf_basil_gm_rho_ss,qei_cbf_basil_gm_di,percentage_negative_cbf_basil_gm,mean_gm_cbf,mean_wm_cbf,ratio_gm_wm_cbf,norm_dice,norm_correlation,norm_overlap
87538.0,1.0,n/a,n/a,0.797188791900732,0.4436524114981511,0.8113406408094435,0.7656013639586694,0.959337724764109,0.7415118064718108,0.5849191844865252,0.7617547982828312,1.0682574916759158,0.7433176947256489,0.5853007220146835,0.7468323484562344,1.0266370699223086,0.7935902107404708,0.6285785797518552,0.5823226245098935,0.5133185349611543,0.8069057058692177,0.5807104964595664,0.8455891769175728,0.0,0.6344818880181837,0.4090177580642255,2.3582445749963856,0.0,4.553871663882671,2.997634347070195,1.5191551525733948,0.8223165755257811,0.7763975269667429,0.9497243894165536
87563.0,1.0,VARIANTRepetitionTimeC0,n/a,0.3880943254869703,0.2472379060680682,0.7590195007549716,0.7188071905835999,0.9751124685294482,0.7725316403912018,0.6409398913166778,5.917234680117361,0.0333388898149691,0.7733211252530454,0.6408083900938877,5.841047280002092,0.0333388898149691,0.826355629061302,0.6816178920786031,4.232471721842591,0.0,0.7909662702003128,0.6423399444021601,5.390813822019807,0.0,0.5427559812199536,0.4461551410039357,17.388076532945508,0.0,50.988040955397416,37.07772614394139,1.375166339959847,0.7757401276977326,0.7244109459307003,0.9757208276797829
87601.0,1.0,VARIANTRepetitionTimeC0,n/a,0.1509765469300418,0.098699229951681,0.8067112481479999,0.7793581480205969,0.9686508318107512,0.8276601242157011,0.6700210622465193,3.637455125719294,0.0,0.8275369789329978,0.6697914564289892,3.6373631067600103,0.0,0.8523131176920966,0.7002979668214869,2.938269563871585,0.0,0.7976059337814679,0.6429724098462886,4.85772832969078,0.0,0.5586575244132156,0.4479782029272699,15.462907327000025,0.0,38.32930012216524,28.874895428537723,1.3274264565572595,0.814460439441498,0.7678093159087963,0.95719131614654
87646.0,1.0,n/a,n/a,0.1914852874621158,0.1021188349459165,0.8183063663007475,0.7888332709789118,0.9919276855160816,0.7789628818717671,0.6416320498643285,6.398103359728041,0.0,0.7797104938178061,0.6420757558426349,6.35451617972079,0.0,0.8476362481489081,0.7059473439610091,3.5082457873260227,0.0,0.8409337288786985,0.6860907996624839,3.2617163698188434,0.0,0.5965381236098433,0.4710905995269994,13.049148333484238,0.0,47.48794038324119,35.80000965494248,1.3264784239153158,0.8157697577813443,0.7694962629938138,0.9580054274084124
87804.0,1.0,n/a,n/a,0.2015948296070545,0.1439419813545716,0.8570132839515504,0.8336575495984291,0.9913009267354432,0.8597034338196803,0.6731088852037741,0.4556872888646147,0.0338638672536403,0.8596621347188568,0.6731074739488613,0.4583546363916561,0.0338638672536403,0.8929428632127706,0.7082140967050935,0.3521967583884993,0.0,0.8585419961077784,0.6520317365824466,0.5752845438170402,0.0,0.6955433014202104,0.4633887774395459,1.7824281292685782,0.0,4.77585934371309,3.46220646662428,1.37942649860788,0.8533788738084905,0.8160994653496186,0.9672447421981004
87990.0,1.0,n/a,n/a,0.3987508021265599,0.1964258688835421,0.8696250776540909,0.8319068185801295,0.895253569329692,0.5902814719179112,0.4522990359281988,0.8457246957599281,3.3999150021249465,0.5874346286538411,0.4514684792188269,0.832708813477703,3.55574443972234,0.6337543201855627,0.4803850897066819,0.7081701688477798,2.2949426264343398,0.6575949706760605,0.41787248675635,1.0401556497676478,0.0,0.4916633166395467,0.2866637731123563,2.18045679431383,0.0,2.4067345963208435,2.5033079335077413,0.9614217108913264,0.8674015427531087,0.8337289482987686,0.90678001378296
88209.0,1.0,n/a,n/a,0.3437049438945829,0.1977481307848569,0.8473088965091266,0.825237306629533,0.9753837100966016,0.8884623167430994,0.7023547933401078,0.4477756726192806,0.0,0.8888807001740944,0.7028040227795281,0.43574754852096,0.0,0.9035573711165942,0.7302292036225464,0.3509557082696931,0.0,0.8774832594032673,0.6849640041604275,0.5667101270481543,0.0,0.7482820805305196,0.5178869843747604,1.508531669671901,0.0,5.211758065710726,4.010352888567435,1.2995759252429413,0.852695486142188,0.8155272781791236,0.96952170963365
88402.0,1.0,n/a,n/a,0.6976363034929504,0.3661458656695934,0.7216254505675807,0.6832378544239813,0.9491013727062596,0.7953602350360365,0.6659692848030435,5.140220289495264,0.0324464633354964,0.7948311453725896,0.667205010560694,5.009294337719564,0.0486696950032446,0.8221313606025845,0.6973881731573116,4.236449356340779,0.0324464633354964,0.7849949395071806,0.6502005540301318,6.291130646118293,0.0,0.6134200263385878,0.5025448218664094,13.934227751370154,0.0,40.3422384414405,27.733927658265827,1.4546168483069828,0.734784648771237,0.6720155732814673,0.9561609565807327
88589.0,1.0,VARIANTRepetitionTimeC0,n/a,0.4720449151042404,0.2507253864623434,0.7432542468061211,0.6916180003285121,0.9771141707578164,0.5255798385366421,0.4846718714165908,11.859018302046774,3.290077336479224,0.525404498181271,0.4843623893684597,11.80668657701912,3.3162930921483813,0.6179890897370274,0.539976453932318,8.233856484503827,1.7171319963297942,0.6365389408603519,0.5056831316311254,11.538461379827591,0.0,0.4801069240943964,0.3926796876669502,20.08280174653216,0.0,33.678544590016585,32.99799656333717,1.0206239195574542,0.7417037609616973,0.6781580239743854,0.9439111261872456
88608.0,1.0,n/a,n/a,0.3485772057562075,0.1842211483513602,0.829311653919517,0.7987951555653793,0.9660037102549722,0.8870852055720009,0.7008485874450429,0.4865229287701262,0.0,0.8871264920627093,0.7007613071272256,0.4810111585347338,0.0,0.9019417183240668,0.7281212980311552,0.3903583135965141,0.0,0.8767166701713994,0.6844277057875352,0.5980007592663183,0.0,0.7688282439561832,0.5395300925752408,1.3098227721485034,0.0,5.395207102008548,4.131833684207692,1.30576579658315,0.8299201140489214,0.7859949426641635,0.9528069877883312
